pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
5086615,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 78",,,,6,3,5,10,4,400060,2,2,3,0,1,18,0,0,0,2,0,1,9,2,233,1,0,0,0,0,0,0
3142838,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 42",,,,6,3,1,10,5,400097,2,1,3,0,1,19,0,0,0,3,0,1,2,9,0,1,79,65,0,0,0,0
9918267,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,6,3,5,10,4,400063,2,1,3,0,2,10,19,4,0,2,0,1,9,2,232,1,0,0,0,0,0,0
4202106,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 82",,,,6,3,5,10,4,400093,2,2,3,0,1,4,0,0,0,2,0,1,9,2,218,1,0,0,0,0,0,0
2537256,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","B - Ward No. 223",,,,6,3,5,10,4,400009,2,2,3,0,1,19,0,0,0,2,0,1,9,2,199,1,0,0,0,0,0,0
7093678,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 62",,,,6,3,5,10,5,400102,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
4342061,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,3,3,1,12,5,400050,2,1,3,0,1,19,0,0,0,2,2,1,2,9,0,1,51,21,1,1,0,0
7550608,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 99",,,,6,3,1,10,5,400052,2,1,3,0,1,19,4,10,0,1,0,1,1,9,0,1,0,0,0,0,0,0
5421240,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 172",,,,11,3,11,12,4,400022,2,1,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
8983550,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/South - Ward No. 194",,,,6,3,5,10,5,400028,2,1,3,0,2,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
2473111,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 136",,,,7,3,8,10,4,400043,2,2,3,0,1,18,0,0,0,2,0,1,9,0,234,1,0,0,0,0,0,0
4021759,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 44",,,,6,3,5,10,4,400097,2,2,3,0,1,18,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
8800549,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 45",,,,6,3,1,10,5,400095,2,2,3,0,2,19,0,0,0,2,0,1,2,9,0,1,3,2,1,0,0,0
7081352,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 70",,,,6,3,5,10,4,400058,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6064754,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 166",,,,3,3,5,12,4,400070,2,1,3,0,2,10,19,0,0,2,2,1,9,2,230,1,0,0,0,0,0,0
8766945,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 144",,,,3,3,5,12,4,400088,2,1,3,0,2,10,0,0,0,2,2,1,9,2,229,1,0,0,0,0,0,0
7687039,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 70",,,,11,3,11,12,4,400056,2,2,3,0,1,19,0,0,0,0,2,1,9,0,150,1,0,0,0,0,0,0
2381905,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 88",,,,6,3,5,10,5,400055,2,2,3,0,2,19,10,4,0,2,0,1,9,9,2,1,0,0,0,0,0,0
2721295,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 76",,,,6,3,5,10,4,400093,2,2,3,0,2,10,0,0,0,2,0,1,9,2,229,1,0,0,0,0,0,0
5165692,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 4",,,,6,3,5,10,5,400068,2,1,3,0,1,19,0,0,0,2,0,1,9,9,210,1,0,0,0,0,0,0
2273406,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,6,3,1,10,4,400028,1,2,3,0,2,10,0,0,0,2,0,1,2,2,0,1,0,0,0,0,0,0
9140268,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 213",,,,11,3,11,12,4,400008,2,2,3,0,1,19,0,0,0,0,2,1,9,0,230,1,0,0,0,0,0,0
3908303,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 131",,,,6,3,1,10,5,400078,2,2,3,0,2,19,0,0,0,3,0,1,1,9,0,1,84,65,13,6,1,0
5975717,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 157",,,,6,3,1,10,5,400004,2,1,3,0,2,19,10,4,0,2,0,1,2,9,235,1,0,0,2,2,37,35
5697722,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 19",,,,6,3,5,10,5,400067,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
7727923,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,3,3,5,12,4,400079,2,2,3,0,2,10,19,0,0,2,2,1,9,2,226,1,0,0,0,0,0,0
5686250,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 38",,,,6,3,5,10,4,400097,2,2,3,0,1,4,10,19,0,2,0,1,9,2,220,1,0,0,0,0,0,0
4909789,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","N - Ward No. 124",,,,5,3,8,12,4,400079,2,2,3,0,2,10,19,0,0,2,2,1,9,0,237,1,0,0,0,0,0,0
6078137,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 88",,,,7,3,8,10,4,400055,2,2,3,0,2,10,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,0
9580494,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 7",,,,7,3,8,10,4,400068,2,1,3,0,1,4,0,0,0,2,0,1,9,0,215,1,0,0,0,0,0,0
9034269,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 104",,,,3,3,5,12,4,400080,2,1,3,0,2,10,19,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
9693823,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 159",,,,6,3,5,10,4,400084,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5280230,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 38",,,,6,3,5,10,4,400097,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7052174,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 30",,,,6,3,5,10,4,400067,2,2,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
6887353,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 108",,,,3,3,5,12,4,400082,2,2,3,0,1,19,0,0,0,2,2,1,9,2,184,1,0,0,0,0,0,0
2508063,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 122",,,,3,3,5,12,5,400076,2,2,3,0,2,19,4,10,0,2,2,1,9,9,0,1,0,0,0,0,0,0
2882841,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 46",,,,6,3,5,10,5,400064,2,1,3,0,1,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
1969992,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 62",,,,6,3,5,10,4,400102,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
2104602,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 45",,,,3,3,5,12,4,400097,2,1,3,0,1,3,4,19,0,2,2,1,9,2,233,1,0,0,0,0,0,0
8530507,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,6,3,1,10,5,400014,2,2,3,0,2,19,0,0,0,3,0,1,1,9,0,1,50,43,4,2,0,0
1025236,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 27",,,,6,3,5,10,5,400101,2,2,3,0,2,19,10,4,0,2,0,1,9,9,220,1,0,0,0,0,0,0
5796556,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 24",,,,3,3,5,12,5,400101,2,1,3,0,1,19,0,0,0,2,2,1,9,9,0,1,0,0,0,0,0,0
6903048,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 171",,,,7,3,8,10,4,400070,2,2,3,0,1,18,0,0,0,2,0,1,9,0,0,1,0,0,0,0,0,0
5460646,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 67",,,,6,3,5,10,5,400058,2,2,3,0,2,19,0,0,0,2,0,1,9,9,218,1,0,0,0,0,0,0
3856575,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 22",,,,3,3,5,12,4,400067,2,2,3,0,2,10,19,0,0,2,2,1,9,2,230,1,0,0,0,0,0,0
9684073,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 190",,,,5,3,8,12,4,400016,2,2,3,0,2,18,19,4,10,2,2,1,9,0,230,1,0,0,0,0,0,0
6194860,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 138",,,,6,3,5,10,4,400043,2,2,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
3942082,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 144",,,,11,3,11,12,4,400071,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
8549916,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","G/North - Ward No. 192",,,,3,1,5,12,4,400028,2,1,3,0,1,19,0,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
7075609,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 44",,,,6,3,1,10,5,400097,2,2,3,0,1,19,0,0,0,3,0,1,2,9,198,1,56,54,11,8,0,0
6098735,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 33",,,,6,3,5,10,5,400095,2,1,3,0,1,19,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0
4076202,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 111",,,,6,3,5,10,4,400042,2,2,3,0,2,10,19,0,0,2,0,1,9,2,193,1,0,0,0,0,0,0
9868281,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 115",,,,6,3,5,10,4,400078,2,2,3,0,2,10,0,0,0,2,0,1,9,2,221,1,0,0,0,0,0,0
8194322,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 108",,,,6,3,1,10,5,400080,2,2,3,0,2,19,0,0,0,3,0,1,1,9,204,1,68,49,19,20,0,0
3735177,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/South - Ward No. 206",,,,6,3,5,10,4,400015,2,2,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7009176,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 41",,,,6,3,5,10,4,400065,2,2,3,0,1,4,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5981943,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 14",,,,2,3,1,8,5,400091,2,1,3,0,2,19,0,0,0,0,0,1,2,9,220,1,34,29,16,17,0,0
4781384,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 84",,,,11,3,11,12,5,400057,2,1,3,0,1,19,0,0,0,0,2,1,9,9,0,1,0,0,0,0,0,0
9908658,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 225",,,,3,3,5,12,4,400001,2,2,3,0,1,5,19,0,0,2,2,1,9,2,234,1,0,0,0,0,0,0
6363845,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 54",,,,6,3,5,10,5,400063,2,1,3,0,1,19,0,0,0,2,0,1,9,9,5,1,0,0,0,0,0,0
2338519,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 84",,,,6,3,5,10,4,400057,2,2,3,0,2,10,0,0,0,2,0,1,9,2,205,1,0,0,0,0,0,0
9595450,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 159",,,,8,3,9,10,5,400072,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
9394300,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/South - Ward No. 58",,,,6,3,5,10,5,400102,2,1,3,0,2,19,4,10,0,2,0,1,9,9,0,1,0,0,0,0,0,0
9622244,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 18",,,,6,3,5,10,4,400067,2,2,3,0,2,10,19,0,0,2,0,1,9,2,210,1,0,0,0,0,0,0
7591438,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 78",,,,6,3,5,10,5,400060,2,2,3,0,1,19,0,0,0,2,0,1,9,9,220,1,0,0,0,0,0,0
7437419,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 11",,,,3,3,5,12,4,400066,2,1,3,0,2,10,19,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
7560651,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 91",,,,6,2,5,10,4,400098,2,1,3,0,2,10,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
5050646,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 217",,,,6,3,1,10,5,400007,2,2,3,0,1,19,0,0,0,4,0,1,1,9,0,1,21,19,0,0,0,0
3811167,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/Central - Ward No. 12",,,,6,3,1,10,5,400066,2,1,3,0,2,19,0,0,0,1,0,1,1,9,0,1,72,64,4,3,0,0
2913915,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 214",,,,3,3,1,12,5,400007,2,2,3,0,1,19,0,0,0,4,4,1,1,9,0,1,14,20,0,0,0,0
4361314,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 101",,,,11,3,11,12,4,400050,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
9755801,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 32",,,,6,3,5,10,4,400095,2,2,3,0,1,19,10,4,0,2,0,1,9,2,0,1,0,0,0,0,0,0
8936337,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","A - Ward No. 227",,,,11,3,11,12,5,400058,2,2,3,0,2,19,0,0,0,0,2,1,9,9,0,2,0,0,0,0,0,0
6245159,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 181",,,,6,3,5,10,4,400037,2,2,3,0,2,10,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
3937615,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","L - Ward No. 159",,,,6,3,5,10,5,400072,2,1,3,0,1,19,0,0,0,2,0,1,9,9,225,1,0,0,0,0,0,0
5016508,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 63",,,,3,3,1,12,5,400053,2,2,3,0,2,19,0,0,0,3,3,1,2,9,0,1,0,0,0,0,0,0
4534072,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 41",,,,6,3,5,10,4,400097,2,2,3,0,1,18,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
8997739,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","F/North - Ward No. 177",,,,11,3,11,12,4,400031,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,1,0,0,0,0,0,0
2262738,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","T - Ward No. 108",,,,3,3,1,12,5,400080,2,2,3,0,2,19,4,10,0,4,4,1,2,9,0,1,1,0,23,30,0,0
2975818,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 41",,,,6,3,5,10,4,400065,2,2,3,0,2,10,0,0,0,2,0,1,9,2,234,1,0,0,0,0,0,0
2761995,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 20",,,,6,3,5,10,4,400067,2,2,2,3,1,4,10,19,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7996261,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC3 ( GHATKOPAR )",2,"Greater Mumbai_Municipal Corporations","M/East - Ward No. 139",,,,3,3,1,12,5,400088,2,2,3,0,2,19,0,0,0,4,4,1,2,9,227,1,14,12,1,0,0,0
4254529,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/West - Ward No. 100",,,,6,3,5,10,4,400050,2,1,3,0,1,19,0,0,0,2,0,1,9,2,230,1,0,0,0,0,0,0
8118696,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/North - Ward No. 7",,,,3,3,1,12,5,400097,2,1,3,0,2,19,4,10,0,2,2,1,2,9,0,1,0,1,65,53,0,0
1979402,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 115",,,,6,3,5,10,4,400078,2,2,3,0,2,10,0,0,0,2,0,1,9,2,225,1,0,0,0,0,0,0
8449511,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","B - Ward No. 223",,,,6,3,1,10,5,400009,2,1,3,0,1,19,0,0,0,1,0,1,1,9,0,1,81,37,10,2,0,0
3095792,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC7 ( KANDIVALI (E) )",2,"Greater Mumbai_Municipal Corporations","R/South - Ward No. 22",,,,3,3,5,12,4,400067,2,2,3,0,1,19,0,0,0,2,2,1,9,2,0,1,0,0,0,0,0,0
3036454,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","H/East - Ward No. 90",,,,6,3,5,10,4,400029,2,2,3,0,2,19,0,0,0,2,0,1,9,2,210,1,0,0,0,0,0,0
4207748,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC2 ( SION )",2,"Greater Mumbai_Municipal Corporations","E - Ward No. 211",,,,3,3,1,12,5,400008,2,1,3,0,1,19,0,0,0,3,3,1,1,9,0,1,147,60,29,5,0,0
4035502,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC1 ( GRANT ROAD )",2,"Greater Mumbai_Municipal Corporations","D - Ward No. 217",,,,6,3,5,10,4,400007,2,2,3,0,1,19,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
5505731,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 86",,,,6,3,5,10,4,400099,2,1,3,0,1,19,0,0,0,2,0,1,9,2,0,1,0,0,0,0,0,0
7079435,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC5 ( ANDHERI )",2,"Greater Mumbai_Municipal Corporations","K/East - Ward No. 75",,,,6,3,5,10,4,400059,2,1,3,0,2,10,0,0,0,2,0,1,9,2,220,1,0,0,0,0,0,0
4641353,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 37",,,,11,3,11,12,4,400097,2,2,3,0,1,19,0,0,0,0,2,1,9,0,0,2,0,0,0,0,0,0
4208720,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 62",,,,8,3,9,10,5,400102,2,2,3,0,1,19,0,0,0,2,0,1,9,9,0,2,0,0,0,0,0,0
7334060,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","P/North - Ward No. 35",,,,11,2,11,12,4,400064,2,1,3,0,1,19,3,10,4,0,2,1,9,0,0,1,0,0,0,0,0,0
2547945,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC4 ( MULUND )",2,"Greater Mumbai_Municipal Corporations","S - Ward No. 118",,,,3,3,5,12,4,400083,2,1,3,0,2,10,4,19,0,2,2,1,9,2,0,1,0,0,0,0,0,0
8812840,"MAHARASHTRA","MUMBAI II","MUMBAI_DYD_URC6 ( MALAD (W) )",2,"Greater Mumbai_Municipal Corporations","K/West - Ward No. 67",,,,6,3,5,10,5,400058,2,2,3,0,2,19,0,0,0,2,0,1,9,9,0,1,0,0,0,0,0,0
