pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
5505731,1,0,1,1,0,13,24,0,0,1,12,12,8,8,2,1,1,1,19,9,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,58,0,74,1,27,27,6,1,2,3
9666187,2,0,1,6,0,6,10,2,0,1,13,13,13,13,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,2,2,1,20,0,0,0,1,1,3,1,2,3
3686348,1,0,1,1,0,10,23,0,0,1,16,16,20,20,1,1,0,0,24,20,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,10,4,24,500,0,1,24,3,6,1,1,1
4641353,1,0,1,1,0,10,20,0,0,1,6,6,6,6,1,1,1,1,7,7,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,2,1,2,1,1,1,2,3,3,3,3,3,1,2,2,3,0,138,0,0,2,2,13,13,1,2,2
9479548,1,0,1,1,0,7,15,0,0,1,12,12,12,12,2,2,2,2,24,24,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,2,1,1,4,4,4,4,1,1,9,3,2,15,0,5,2,6,6,5,1,1,3
4487136,1,0,1,1,0,6,12,0,0,1,4,4,6,6,1,1,1,1,15,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,9,0,56,0,0,1,6,1,3,1,2,2
5195723,1,0,1,1,0,4,8,0,0,1,0,0,4,4,0,0,4,4,0,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,2,4,4,4,1,2,4,0,25,0,0,0,0,1,4,1,1,3
2547945,2,0,2,1,0,14,31,0,0,1,6,6,6,6,1,1,1,1,7,7,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,2,2,2,4,4,1,1,2,5,2,50,45,1,1,5,4,7,1,2,2
6254426,1,0,1,1,0,6,25,0,0,1,7,7,8,8,1,1,0,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,2,1,4,4,4,4,4,4,4,4,4,1,2,0,0,50,0,0,1,0,1,5,1,2,3
5998773,1,0,1,1,0,8,33,0,0,1,27,27,27,27,3,3,3,3,30,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,4,4,4,4,4,1,2,2,0,0,40,0,50,1,1,2,3,1,2,2
7990222,1,0,1,1,0,5,17,0,0,1,5,5,5,5,1,1,1,1,5,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,21,0,0,1,1,1,2,1,2,2
7334060,1,0,2,1,0,12,41,0,0,1,0,0,24,24,0,0,1,1,0,24,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,4,4,4,4,1,4,4,1,1,1,2,15,0,150,0,0,0,0,20,20,1,2,3
7670009,2,0,0,1,0,6,24,0,0,1,5,5,5,5,1,1,1,1,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,20,0,0,1,1,1,3,1,2,3
8762586,1,0,1,1,0,6,3,0,0,1,3,3,4,4,3,3,2,2,8,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,26,0,0,1,0,2,2,1,1,3
8812840,2,0,1,1,0,7,7,0,0,1,2,2,2,2,1,1,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,0,8,0,0,0,0,3,2,1,2,3
9326075,1,0,1,1,0,5,12,0,0,1,6,6,4,4,1,1,1,1,14,5,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,32,0,0,0,12,1,2,1,1,3
4208720,2,0,1,1,0,9,4,0,0,1,3,3,3,3,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,17,0,0,0,0,1,3,1,1,3
4677840,2,0,1,1,0,2,2,0,0,1,4,4,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,2,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,1,1,2,3
8055773,1,0,1,1,0,9,46,0,0,1,8,8,8,8,4,4,4,4,20,20,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,3,3,3,3,3,4,1,9,35,0,46,500,46,5,0,46,19,1,1,1
4206853,2,0,1,1,0,7,24,0,0,1,0,0,29,29,0,0,2,2,0,31,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,18,455,0,1,23,1,2,1,2,2
8547268,1,0,1,1,0,10,10,0,0,1,15,15,6,6,3,3,3,3,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,50,52,400,24,1,14,23,6,1,1,1
2145547,1,0,1,1,0,9,30,0,0,1,20,20,20,20,2,2,2,2,20,20,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,2,1,1,2,3,2,2,2,1,1,1,1,0,21,0,0,2,3,4,5,1,1,2
1307305,1,0,1,1,0,9,26,0,0,1,12,12,12,12,1,1,1,1,13,13,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,42,0,0,1,20,15,3,1,1,1
1302852,2,0,1,1,0,4,9,0,0,1,3,3,2,2,1,1,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,12,0,0,0,0,1,2,1,2,3
8238209,1,0,0,1,0,4,7,0,0,1,2,2,2,2,0,0,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,15,0,0,1,4,1,2,1,2,3
2616549,2,0,1,1,0,17,17,0,0,1,2,2,2,2,1,1,1,1,36,10,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,4,1,2,0,0,48,0,0,0,17,0,5,1,2,2
5528770,1,0,1,6,0,2,6,0,0,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,2,0,0,0,0,0,1,1,1,2
7434207,2,0,1,1,0,2,2,0,0,2,2,2,2,2,1,1,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,1,1,2,1
2095859,2,0,1,1,0,5,5,0,0,1,2,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,4,4,4,4,2,2,4,4,4,2,2,0,0,1,0,0,0,0,0,2,1,2,3
7365410,1,0,1,1,0,4,11,0,0,1,3,3,3,3,1,1,0,0,5,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,4,4,4,2,2,2,4,4,4,1,1,0,0,11,0,3,0,0,0,1,1,1,3
6964722,2,0,1,1,0,9,18,0,0,1,6,6,6,6,2,2,2,2,11,11,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,36,1500,12,2,17,17,8,1,2,3
4903003,1,0,1,1,0,7,5,0,0,1,4,4,3,3,1,1,1,1,4,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,22,0,0,0,5,1,3,1,2,3
3351928,2,0,0,7,0,6,4,0,8,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,3,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,6,1,0,1,0,1,1,1,1,2,3
9226616,2,0,1,5,0,6,6,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,24,0,0,0,1,1,2,1,1,3
9279776,2,0,2,1,0,7,35,0,0,1,7,7,7,7,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,2,9,1,1,1,1,1,1,2,2,1,1,2,9,40,50,100,0,31,2,18,35,8,1,2,3
5657330,2,0,1,1,0,6,18,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,9,0,28,0,12,2,0,12,5,1,2,2
8370791,2,0,1,1,0,24,24,0,0,1,0,0,18,18,0,0,0,0,0,18,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,1,0,42,0,42,0,26,26,6,1,1,3
5511556,1,0,0,1,0,4,6,0,0,2,3,3,3,3,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11,0,0,1,6,1,2,1,2,3
9569069,2,0,3,1,0,6,20,0,0,1,3,3,2,2,1,1,1,1,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,20,0,1,2,0,1,3,1,2,2
3695604,1,0,1,1,0,6,24,0,0,1,0,0,17,17,0,0,3,3,0,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,0,32,0,0,1,18,17,8,1,2,2
2113001,1,0,1,1,0,8,22,0,0,1,6,6,6,6,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,3,1,2,2,0,4,0,1,1,1,1,2,1,2,2
5271061,2,0,1,1,0,6,18,0,0,1,4,4,7,7,1,1,1,1,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,25,0,1,0,1,2,2,1,2,3
9055235,1,0,1,1,0,13,27,0,0,1,12,12,11,11,1,1,0,0,22,8,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,3,0,37,0,0,1,5,1,5,1,2,1
2590817,1,0,0,1,0,4,8,0,0,1,6,6,6,6,1,0,1,0,4,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,10,0,0,1,0,1,2,1,2,2
8628893,2,0,0,7,0,3,3,0,0,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,10,0,0,0,0,3,1,1,2,2
1425824,2,0,1,1,0,5,9,0,0,1,3,3,3,3,1,1,1,1,3,3,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,1,0,0,0,4,1,1,1,2,2
4219043,1,0,2,1,0,6,20,0,0,1,11,11,11,11,1,1,1,1,12,12,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,7,0,4,0,50,2,11,5,2,1,1,1
9734232,1,0,1,1,0,9,9,0,0,1,21,21,21,21,6,6,6,6,21,21,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,4,4,4,1,1,1,1,1,1,1,9,25,5,0,3,0,1,3,0,3,1,1,2
1996598,2,0,1,1,0,13,19,0,0,1,3,3,3,3,2,2,3,3,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,2,1,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,75,500,20,1,5,10,10,1,1,1
4025049,2,0,1,1,0,8,20,0,0,1,3,3,3,3,1,1,1,1,4,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,9,1,1,42,0,0,1,0,1,1,1,2,3
6230290,1,0,2,1,0,9,12,0,0,1,7,7,6,6,1,1,2,2,7,8,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,9,1,1,1,1,2,2,2,2,4,4,4,2,1,1,9,4,0,50,0,0,1,0,2,2,1,2,2
8287152,1,0,1,1,0,13,12,0,0,1,12,12,12,12,1,1,1,1,12,12,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,4,4,1,1,1,9,2,1,90,0,0,1,0,12,2,1,2,2
3073338,1,0,1,1,0,16,47,0,0,1,16,16,14,14,1,1,1,1,26,8,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,1,2,1,2,1,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,9,0,210,1,0,46,4,1,2,2
3109926,1,0,1,1,0,27,65,0,0,1,17,17,47,47,4,4,4,4,50,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,2,1,2,1,1,1,1,0,0,0,0,0,0,1,9,132,0,40,271,0,1,0,50,3,1,2,1
2678354,1,0,1,1,0,5,14,0,0,1,2,2,2,2,0,0,0,0,5,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,12,0,0,1,0,1,2,1,2,2
6222106,2,0,1,1,0,5,3,0,0,1,3,3,3,3,1,1,1,1,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,3,0,1,1,0,1,2,1,2,2
1448835,2,0,1,1,0,5,12,0,0,1,2,2,2,2,1,1,1,1,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,22,0,8,1,8,9,3,1,2,2
3014040,2,0,2,1,0,10,26,0,0,1,17,17,20,20,1,1,0,0,12,16,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,1,1,1,4,4,4,4,4,1,2,9,0,0,65,0,0,1,1,2,3,1,2,2
3872597,2,0,1,1,0,6,7,0,0,1,2,2,2,2,2,2,2,2,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,20,0,0,1,0,1,4,1,2,3
5599345,2,0,1,1,0,2,3,0,0,1,2,2,2,2,0,0,0,0,4,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,5,0,0,1,2,1,2,3
1062929,2,0,1,1,0,7,51,0,0,1,8,8,7,7,1,1,1,1,30,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,1,1,1,1,1,4,4,4,4,4,2,1,1,2,15,5,0,2,1,1,2,2,1,2,3
3992350,1,0,1,1,0,5,6,0,0,1,4,4,10,10,1,1,3,3,5,13,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,1,9,2,1,2,1,4,4,4,4,4,4,4,4,1,1,9,1,0,30,0,1,1,1,2,2,1,2,3
5915223,1,0,0,7,0,7,14,0,0,1,5,5,6,6,0,0,0,0,10,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,1,1,9,0,0,15,0,0,0,1,2,3,1,2,3
7504299,1,0,1,1,0,20,28,0,0,1,28,28,28,28,1,1,1,1,33,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,2,1,1,1,1,1,4,4,4,4,4,3,1,1,9,7,2,41,0,0,1,0,4,6,1,2,3
6809376,1,0,2,1,0,10,10,0,0,1,3,3,5,5,1,1,0,0,4,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,0,0,10,0,0,1,1,2,2,1,2,3
4208505,1,0,1,1,0,6,22,0,0,1,6,6,6,6,1,1,1,1,12,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,4,4,4,4,4,4,4,4,4,1,2,3,0,55,0,4,1,2,3,5,1,2,2
3108683,1,0,1,1,0,18,30,0,0,1,18,18,12,12,1,1,1,1,35,11,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,4,1,77,0,29,2,29,2,8,1,2,3
3564666,2,0,1,1,0,11,37,0,0,1,20,20,20,20,1,1,1,1,21,21,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,3,3,4,3,3,4,1,1,1,0,104,0,0,1,30,1,6,1,2,3
1063480,1,0,1,1,0,27,24,0,0,1,0,0,33,33,0,0,2,2,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,35,0,0,0,0,21,2,1,2,3
5326520,1,0,1,1,0,7,20,0,0,1,9,9,6,6,2,2,0,0,10,6,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,22,0,0,1,0,1,3,1,2,3
7449179,2,0,0,5,0,2,0,3,0,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,0,1,1,1,2,2
6009386,2,0,1,1,0,7,25,0,0,1,12,12,20,20,1,1,2,2,10,0,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,2,2,1,9,1,1,2,1,1,1,1,4,1,4,4,4,4,2,9,80,220,4,0,0,1,0,32,3,1,2,1
8908319,2,0,1,1,0,8,15,0,0,1,3,3,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,2,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,8,0,1,1,0,1,4,1,2,3
7948589,2,0,1,1,0,2,8,0,0,1,1,1,2,2,1,1,1,1,2,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,1,4,4,4,4,4,4,4,4,4,2,2,1,0,5,0,0,0,0,1,1,1,2,3
8295182,1,0,1,1,0,8,17,0,0,1,11,11,10,10,2,2,2,2,11,10,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,17,2,3,1,2,2
1643917,2,0,1,1,0,1,6,0,0,1,2,2,2,2,0,0,0,0,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,1,0,0,0,0,0,1,1,2,3
1886861,2,0,1,1,0,10,18,0,0,1,0,0,16,16,0,0,1,1,0,17,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,13,0,18,1,18,1,3,1,1,2
2587279,2,0,1,3,0,6,10,0,0,1,1,1,1,1,1,1,1,1,2,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,2,0,4,0,11,1,1,1,3,1,2,3
7668724,2,0,1,1,0,2,2,0,0,2,2,2,2,2,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,4,4,4,4,4,4,4,4,4,2,2,0,0,1,0,0,0,0,0,0,1,2,3
4929085,1,0,1,1,0,30,16,0,0,1,18,18,36,36,6,6,6,6,60,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,181,258,15,500,0,10,16,1,11,1,2,1
8791011,2,0,1,1,0,16,8,0,0,1,4,4,4,4,1,1,1,1,4,4,1,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,9,1,1,1,1,1,2,3,3,2,1,1,9,1,1,55,0,50,1,0,8,4,1,2,2
3201303,1,0,1,1,0,4,6,0,0,1,2,2,2,2,1,1,1,1,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,6,0,0,0,0,0,1,1,2,3
8224045,2,0,10,1,0,4,10,2,0,1,4,4,4,4,1,1,1,1,3,3,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12,0,12,1,1,1,1,1,2,3
6450574,2,0,1,1,0,15,51,0,0,1,26,26,13,13,1,1,1,1,28,13,1,2,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,1,4,2,4,4,1,2,2,0,55,25,43,0,40,40,6,1,1,3
1726283,2,0,1,1,0,8,8,0,0,1,1,1,1,1,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,3,1,9,0,0,1,0,0,0,0,0,1,1,2,3
6951673,2,0,1,1,0,13,10,0,0,1,6,6,6,6,1,1,1,1,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,2,0,0,5,0,0,0,0,0,2,1,2,2
1511950,1,0,1,1,0,12,30,0,0,1,20,20,20,20,1,1,1,1,20,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,9,1,1,2,1,0,0,0,0,0,0,0,0,0,1,9,1,0,62,0,52,0,0,13,5,1,2,3
6254621,1,0,1,1,0,6,6,0,0,1,7,7,5,5,1,1,1,1,7,5,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,4,4,4,4,4,4,4,4,4,1,9,1,0,45,0,0,0,0,2,3,1,1,3
4985254,2,0,1,1,0,11,23,0,0,1,9,9,0,0,1,1,0,0,12,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,2,0,40,110,30,2,12,8,2,1,2,2
4383701,2,0,1,1,0,23,23,0,0,1,6,6,20,20,3,3,3,3,23,20,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,4,4,4,4,4,1,1,9,50,20,24,0,0,1,0,12,6,1,2,3
4539581,2,0,1,1,0,4,21,0,0,1,8,8,12,12,1,1,1,1,14,0,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,2,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,25,0,0,1,2,1,3,1,2,2
9747369,2,0,1,1,0,10,12,0,0,1,3,3,3,3,1,1,1,1,4,4,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,27,0,1,2,12,2,5,1,2,3
5483392,1,0,1,1,0,12,14,0,0,1,10,10,8,8,1,1,1,1,16,4,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,1,1,4,4,4,4,4,4,1,1,2,1,0,30,0,14,1,14,14,3,1,1,2
7687395,1,0,3,1,0,105,105,0,0,1,12,12,12,12,1,1,1,1,23,21,1,2,2,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,9,1,1,1,1,2,2,2,2,3,2,3,3,4,1,2,0,0,21,0,3,0,2,3,3,1,2,2
